imdb_title_id,show_id,release_year,type,minutely,description,duration,minute_duration,rating,cast,seasonly,month_added,title,original_title,total_votes,weighted_average_vote,director,listed_in,season_duration,country,year_added,date_added
tt0337972,s1686,2008,Movie,1,"In this action-packed drama based on an extraordinary true story, four brothers protect more than 1,000 Jewish refugees during World War II.",137 min,137,R,"Daniel Craig, Liev Schreiber, Jamie Bell, Alexa Davalos, Allan Corduner, Mark Feuerstein, Tomas Arana, Jodhi May, Kate Fahy, Iddo Goldberg, George MacKay, Iben Hjejle, Martin Hancock, Jacek Koman, Ravil Isyanov",0,November,Defiance,Defiance,104,3.4,Edward Zwick,"Action & Adventure, Dramas",0,United States,2019,2019-11-27 00:00:00
tt1934231,s1691,2011,Movie,1,"Three flatmates get involved in the shady business belonging to one roomie's fiancé, and discover that a global crime syndicate is gunning for them.",101 min,101,TV-MA,"Imran Khan, Vir Das, Kunaal Roy Kapur, Poorna Jagannathan, Shenaz Treasury, Vijay Raaz, Paresh Ganatra, Rahul Singh",0,January,Delhi Belly,Delhi Belly,26919,7.6,Abhinay Deo,"Action & Adventure, Comedies, International Movies",0,India,2021,2021-01-10 00:00:00
tt4003066,s1693,2014,Movie,1,"Short on sense but long on self-confidence, dotty Deliha sets her sights on a hunky photographer who opens up shop in her neighborhood.",102 min,102,TV-14,"Gupse Özay, Barış Arduç, Cihan Ercan",0,March,Deliha,Deliha,3707,4.5,Hakan Algül,"Comedies, International Movies, Romantic Movies",0,Turkey,2017,2017-03-10 00:00:00
tt7871636,s1694,2018,Movie,1,"While chasing her dream of becoming a chef, Zeliha cooks up trouble in the kitchen with her wild, kooky and unsuspecting ways.",102 min,102,TV-PG,"Gupse Özay, Eda Ece, Aksel Bonfil, Derya Alabora, Esin Eden, Hülya Duyar, Ali Çelik, Mert Öner",0,September,Deliha 2,Deliha 2,2163,4.6,Gupse Özay,"Comedies, International Movies",0,Turkey,2019,2019-09-27 00:00:00
tt2069797,s1695,2018,Movie,1,A man with a history of mental issues moves into his late parents' mansion and comes to suspect his new home may be haunted.,96 min,96,R,"Topher Grace, Genesis Rodriguez, Patricia Clarkson, Callan Mulvey, Robin Thomas, Daisy McCrackin",0,September,Delirium,Delirium,6114,5.7,Dennis Iliadis,"Horror Movies, Thrillers",0,United States,2018,2018-09-01 00:00:00
tt1841642,s1701,2015,Movie,1,"When amateur ghost hunters visit an abandoned house, their investigation turns into a massacre, leaving questions for a detective and a psychologist.",83 min,83,R,"Maria Bello, Frank Grillo, Cody Horn, Dustin Milligan, Megan Park, Scott Mechlowicz, Aaron Yoo, Alex Goode, Terence Rosemore, Jesse Steccato",0,August,Demonic,Demonic,13226,5.3,Will Canon,"Horror Movies, Independent Movies",0,United States,2017,2017-08-10 00:00:00
tt5770836,s1715,2018,Movie,1,"In a severe, drought-ravaged dystopia, the youngest of a farm family starts a quest for revenge after his brothers betray him and leave him for dead.",88 min,88,TV-MA,"Will Brittain, Callan Mulvey, Tyson Ritter, Bill Tangradi, Natasha Bassett, James Russo, Jonathan Rosenthal, Juston Street, Mark Kassen, Takuya Iba, Michael Rhys Kan, Jack Conley, Trieu Tran",0,February,Desolate,Desolate,356,4.8,Frederick Cipoletti,"Dramas, Thrillers",0,United States,2020,2020-02-06 00:00:00
tt5047400,s1716,2017,Movie,1,"Along with her son and best friend, a grieving widow hikes into the woods to scatter her late husband's ashes, only to discover they're being stalked.",76 min,76,TV-MA,"Jaimi Paige, Alyshia Ochse, Toby Nichols, Claude Duhamel",0,May,Desolation,Desolation,1102,4.5,Sam Patton,"Horror Movies, Thrillers",0,United States,2018,2018-05-08 00:00:00
tt1545304,s1717,2020,Movie,1,"After drunkenly sending a cringeworthy email, hopeless romantic Wes heads to Mexico with her best friends to erase the note before her new love reads it.",107 min,107,TV-MA,"Nasim Pedrad, Anna Camp, Lamorne Morris, Heather Graham, Robbie Amell, Sarah Burns, Jessica Chaffin",0,July,Desperados,Desperados,6961,5.2,LP,"Comedies, Romantic Movies",0,United States,2020,2020-07-03 00:00:00
tt0036757,s1720,1997,Movie,1,"In 12th-century Spain, a philosopher and his profound teachings jeopardize the caliph he serves when political rivals threaten a government upheaval.",136 min,136,TV-14,"Nour El-Sherif, Laila Elwi, Mahmoud Hemeida, Safia el-Emari, Mohamed Mounir, Khaled El Nabawy, Seif Abdelrahman, Abdalla Mahmoud, Ahmed Fouad Selim, Magdi Idris",0,June,Destiny,Destiny,128,6.3,Youssef Chahine,"Dramas, International Movies",0,"France, Egypt",2020,2020-06-19 00:00:00
tt0037638,s1723,2016,Movie,1,"Convinced his stepfather caused the crash that left his mother in a coma, a law student drunkenly agrees to his murder, then can't rescind the deal.",97 min,97,R,"Tye Sheridan, Bel Powley, Emory Cohen, Gbenga Akinnagbe, Jared Abrahamson, John Lynch, Stephen Moyer",0,May,Detour,Detour,14504,7.4,Christopher Smith,Thrillers,0,"United Kingdom, South Africa",2017,2017-05-25 00:00:00
tt5081606,s1724,2016,Movie,1,"Assigned to go undercover to take down an impenetrable crime ring, a detective finds himself falling under the sway of its enigmatic leader.",88 min,88,TV-MA,"Larenz Tate, Meagan Good, Lance Gross, Antonique Smith, La La Anthony, Rick Gonzalez, Rotimi, Andra Fuller",0,April,Deuces,Deuces,877,5.9,Jamal Hill,Dramas,0,United States,2017,2017-04-01 00:00:00
tt1327035,s1725,2009,Movie,1,"Because they come from different castes, the son of a tax collector and his true love are not allowed to marry, sending them down divergent paths.",137 min,137,TV-MA,"Abhay Deol, Mahie Gill, Kalki Koechlin, Sindbad Phgura, Ammo 'Too Sweet', Jimi the Quiff, Parakh Madan",0,October,Dev.D,Dev.D,28198,8.0,Anurag Kashyap,"Dramas, International Movies, Romantic Movies",0,India,2018,2018-10-01 00:00:00
tt4610748,s1728,2017,Movie,1,"Seeking a missing woman in North Dakota, an FBI agent and a sheriff focus on her religious zealot husband but discover something far more sinister.",94 min,94,TV-MA,"Amanda Schull, Milo Ventimiglia, Shawn Ashmore, Bridget Regan, Jonathan Frakes, Sarah Constible, Spencer Drever, Javier Botet",0,July,Devil's Gate,Devil's Gate,4674,5.1,Clay Staub,"Horror Movies, Sci-Fi & Fantasy, Thrillers",0,Canada,2020,2020-07-16 00:00:00
tt0845448,s1733,2007,Movie,1,"Tipped off about buried money in Goa, four ne’er-do-well friends go on the hunt, chased by a police officer who wants the treasure for himself.",128 min,128,TV-14,"Sanjay Dutt, Riteish Deshmukh, Arshad Warsi, Aashish Chaudhary, Javed Jaffrey, Prem Chopra, Asrani, Tiku Talsania",0,December,Dhamaal,Dhamaal,12726,7.3,Indra Kumar,"Action & Adventure, Comedies, International Movies",0,India,2019,2019-12-31 00:00:00
tt1120897,s1734,2007,Movie,1,"In a last-ditch effort, the jaded coach of the Southall United Football Club assembles a ragtag team and helps lead the team to a comeback season.",157 min,157,TV-14,"John Abraham, Bipasha Basu, Arshad Warsi, Shernaz Patel, Boman Irani, Dibyendu Bhattacharya, Gilbert Montoya, Dalip Tahil, Rajendranath Zutshi",0,November,Dhan Dhana Dhan Goal,Dhan Dhana Dhan Goal,2294,5.0,Vivek Agnihotri,"Dramas, Music & Musicals, Sports Movies",0,"United Kingdom, India",2018,2018-11-01 00:00:00
tt4088588,s1735,2015,Movie,1,A movie-loving 10-year-old and her blind little brother trek to meet Indian superstar Shah Rukh Khan for help in getting the boy an eye operation.,114 min,114,TV-PG,"Krrish Chhabria, Hetal Gada, Vipin Sharma, Gulfam Khan, Suresh Menon, Vijay Maurya, Rajiv Laxman, Ninad Kamat",0,August,Dhanak,Dhanak,3510,7.9,Nagesh Kukunoor,"Comedies, Dramas, Independent Movies",0,India,2016,2016-08-20 00:00:00
tt4354740,s1736,2015,Movie,1,"After learning he was adopted from a Muslim couple, a Hindu man seeks his birth father but finds he must confront his bigotry to realize his quest.",127 min,127,TV-PG,"Paresh Rawal, Annu Kapoor, Alka Badola Kaushal, Auritra Ghosh, Naseeruddin Shah, Manoj Raghubir Sharma, Rushita Pandya, Murli Sharma",0,July,Dharam Sankat Mein,Dharam Sankat Mein,1995,6.3,Fuwad Khan,"Comedies, Dramas, International Movies",0,India,2020,2020-07-05 00:00:00
tt1433810,s1740,2010,Movie,1,"In this intimate drama, circumstances draw together four people from different castes – which would normally preclude them from forming friendships.",102 min,102,TV-MA,"Aamir Khan, Monica Dogra, Kriti Malhotra, Prateik, Aasha Pawar, Jyoti Pawar, Norma Lobo, Kitu Gidwani, Danish Husain, Jehan Manekshaw",0,January,Dhobi Ghat (Mumbai Diaries),Dhobi Ghat,12249,7.0,Kiran Rao,"Dramas, International Movies",0,India,2021,2021-01-10 00:00:00
tt1391544,s1741,2009,Movie,1,"An accountant and a producer hatch a scheme to finance a movie, while making every effort to ensure that it flops so they may pocket the difference.",124 min,124,TV-14,"Paresh Rawal, Kunal Khemu, Sonu Sood, Soha Ali Khan, Johnny Lever, Dilip Joshi, Asrani, Malay Chakrabarty, Razak Khan, Hrishitaa Bhatt",0,November,Dhoondte Reh Jaoge,Dhoondte Reh Jaoge,686,5.6,Umesh Shukla,"Comedies, International Movies, Music & Musicals",0,India,2018,2018-11-01 00:00:00
tt4993990,s1753,2015,Movie,1,An inexperienced murder detective joins a desperate search for a deranged serial killer who possesses a deep obsession with young women’s skin.,90 min,90,TV-MA,"Gys de Villiers, Juanita de Villiers, Gérard Rudolf, Paul Eilers, Pete Spyropoulos, Jaco Muller, Armand Aucamp, Christine Tesco",0,January,Die Ontwaking,Die Ontwaking,111,4.4,Johnny Breedt,"International Movies, Thrillers",0,South Africa,2020,2020-01-24 00:00:00
tt0099429,s1757,1990,Movie,1,A miser’s scheme to set his son up with a millionaire’s daughter backfires when the two actually fall in love — just as his sly charade is revealed.,165 min,165,TV-14,"Aamir Khan, Madhuri Dixit, Saeed Jaffrey, Deven Verma, Anupam Kher, Shammi, Padma Rani, Rajesh Puri, Satyendra Kapoor",0,October,Dil,Dil,4794,6.7,Indra Kumar,"Comedies, Dramas, International Movies",0,India,2020,2020-10-12 00:00:00
tt0292490,s1758,2001,Movie,1,"Inseparable childhood friends Akash, Sameer and Siddharth are just out of college. Nothing comes between them – until they each fall in love.",185 min,185,TV-14,"Aamir Khan, Saif Ali Khan, Akshaye Khanna, Preity Zinta, Sonali Kulkarni, Dimple Kapadia, Ayub Khan, Rajat Kapoor, Suhasini Mulay, Ahmed Khan",0,December,Dil Chahta Hai,Dil Chahta Hai,65502,8.1,Farhan Akhtar,"Comedies, Dramas, International Movies",0,India,2019,2019-12-15 00:00:00
tt4110568,s1759,2015,Movie,1,"While hosting a shipboard holiday for relatives and friends, a wealthy but dysfunctional family must face the ugly truths under their flawless facade.",174 min,174,TV-MA,"Anil Kapoor, Priyanka Chopra, Ranveer Singh, Anushka Sharma, Farhan Akhtar, Shefali Shah, Rahul Bose, Parmeet Sethi, Vikrant Massey, Zarina Wahab, Aamir Khan",0,December,Dil Dhadakne Do,Dil Dhadakne Do,14416,6.9,Zoya Akhtar,"Comedies, Dramas, International Movies",0,India,2019,2019-12-15 00:00:00
tt0328998,s1760,2002,Movie,1,"The sophisticated son of a powerful businessman falls for a simple, free-spirited girl whose older sister is in love with him.",176 min,176,TV-14,"Rekha, Preity Zinta, Mahima Chaudhry, Arjun Rampal, Jimmy Shergill, Alok Nath, Dilip Joshi, Govind Namdeo",0,April,Dil Hai Tumhaara,Dil Hai Tumhaara,1600,5.3,Kundan Shah,"Dramas, International Movies, Music & Musicals",0,India,2018,2018-04-01 00:00:00
tt7843946,s1763,2018,Movie,1,"At a Bandung high school, charming and rebellious Dilan vies for the affections of shy new student Milea.",109 min,109,TV-14,"Vanesha Prescilla, Iqbaal Ramadhan, Debo Andryos, Giulio Parengkuan, Omara Esteghlal, Yoriko Angeline, Zulfa Maharani, Brandon Salim",0,May,Dilan 1990,Dilan 1990,2799,7.3,"Fajar Bustomi, Pidi Baiq","Dramas, International Movies, Romantic Movies",0,Indonesia,2020,2020-05-14 00:00:00
tt9648942,s1764,2019,Movie,1,"Dilan's involvement in the motorbike gang imperils his relationship with Milea, whose distant relative returns from Belgium.",118 min,118,TV-14,"Iqbaal Ramadhan, Vanesha Prescilla, Ira Wibowo, Bucek Depp, Happy Salma, Farhan, Maudy Koesnaedi, Jerome Kurnia",0,May,Dilan 1991,Dilan 1991,724,6.6,"Fajar Bustomi, Pidi Baiq","Dramas, International Movies, Romantic Movies",0,Indonesia,2020,2020-05-14 00:00:00
tt4535650,s1765,2015,Movie,1,"A young couple falls in love, but conflicting loyalties drive them apart. Years later, fate intervenes and hands them a second chance.",154 min,154,TV-PG,"Shah Rukh Khan, Kajol, Kriti Sanon, Kabir Bedi, Varun Dhawan, Boman Irani, Johnny Lever, Varun Sharma, Sanjay Mishra, Vinod Khanna, Mukesh Tiwari, Pankaj Tripathi, Shawar Ali",0,February,Dilwale,Dilwale,30755,5.2,Rohit Shetty,"Action & Adventure, Dramas, International Movies",0,India,2017,2017-02-01 00:00:00
tt7933796,s1777,2020,Movie,1,"In this documentary, leading trans creatives and thinkers share heartfelt perspectives and analysis about Hollywood's impact on the trans community.",108 min,108,TV-MA,"Geraldine Hakewill, Mark Leonard Winter, Matilda Ridgway, Tom Wren, Greg Stone, Lucy McMurray, Kieran Cochrane",0,June,Disclosure,Disclosure,128,5.5,Michael Bentham,"Documentaries, LGBTQ Movies",0,United States,2020,2020-06-19 00:00:00
tt0208903,s1778,1982,Movie,1,"A poor boy grows up to be a famous disco dancer, hoping to use his art to exact revenge on the millionaire who once framed him and his mother for theft.",134 min,134,TV-14,"Mithun Chakraborty, Kim, Kalpana Iyer, Om Puri, Gita Siddharth, Yusuf Khan, Bob Christo, Om Shivpuri, Karan Razdan",0,October,Disco Dancer,Disco Dancer,1172,6.4,B. Subhash,"Cult Movies, Dramas, International Movies",0,India,2020,2020-10-12 00:00:00
tt1433811,s1779,2018,Movie,1,A group of singletons stumbles through the wild dating scene in Nairobi as two friends wonder if their relationship is more than platonic.,107 min,107,TV-MA,"Brenda Wairimu, Nick Mutuma, Catherine Kamau, Pascal Tokodi, Patricia Kihoro, Pierra Makena, Bridget Shighadi, Brian Ogola, Illya Frank, Aseem Sharma, Arthur Sanya, Justin Mirichii, Maqbul Mohammed",0,October,Disconnect,Disconnect,72330,7.5,"David 'Tosh' Gitonga, Michael Jones","Comedies, International Movies, Romantic Movies",0,Kenya,2020,2020-10-16 00:00:00
tt5039994,s1783,2017,Movie,1,An intelligent but intense honor student traumatizes his high school teacher and mentor when he doesn't get the grade he believes he deserves.,87 min,87,TV-14,"Kent Osborne, Dylan Sprouse, Rae Gray, Alycia Delmore, Robert Longstreet, Chris Bauer, Randall Park, Mitchell Edwards, Victoria Zeutzius, Leslie Thurston, Matthew J. Evans",0,February,Dismissed,Dismissed,6448,5.7,Benjamin Arfmann,Thrillers,0,United States,2018,2018-02-19 00:00:00
tt1136608,s1784,2009,Movie,1,"After years of segregation and forced labor, a race of stranded aliens enlists in a resistance movement spearheaded by a rogue government agent.",112 min,112,R,"Sharlto Copley, Jason Cope, David James, Vanessa Haywood, Mandla Gaduka, Kenneth Nkosi, Eugene Khumbanyiwa, Louis Minnaar, William Allen Young, Nathalie Boltt",0,November,District 9,District 9,630278,7.9,Neill Blomkamp,"Action & Adventure, International Movies, Sci-Fi & Fantasy",0,"South Africa, United States, New Zealand, Canada",2019,2019-11-04 00:00:00
tt4730986,s1786,2016,Movie,1,A shrewd teenager and her wisecracking best friend plan to get rich or die trying by following in the footsteps of a flashy female drug dealer.,107 min,107,TV-MA,"Déborah Lukumuena, Jisca Kalvanda, Kévin Mischel, Majdouline Idrissi, Oulaya Amamra, Yasin Houicha",0,November,Divines,Divines,8400,7.4,Houda Benyamina,"Dramas, Independent Movies, International Movies",0,"France, Qatar",2016,2016-11-18 00:00:00
tt1853728,s1788,2012,Movie,1,"Accompanied by a German bounty hunter, a freed slave named Django travels across America to free his wife from a sadistic plantation owner.",165 min,165,R,"Jamie Foxx, Christoph Waltz, Leonardo DiCaprio, Kerry Washington, Samuel L. Jackson, Walton Goggins, Dennis Christopher, James Remar, David Steen, Dana Gourrier, Nichole Galicia, Laura Cayouette, Ato Essandoh, Sammi Rotibi, Escalante Lundy, Don Johnson",0,April,Django Unchained,Django Unchained,1317856,8.4,Quentin Tarantino,"Action & Adventure, Dramas",0,United States,2020,2020-04-25 00:00:00
tt1714832,s1791,2010,Movie,1,"A struggling math teacher holds down a second job to keep his family afloat. But when he receives a wedding invitation, he's determined to attend.",106 min,106,TV-PG,"Rishi Kapoor, Neetu Singh, Aditi Vasudev, Archit Krishna, Akhilendra Mishra, Natasha Rastogi, Manoj Bakshi, Supriya Shukla",0,November,Do Dooni Chaar,Do Dooni Chaar,4907,7.6,Habib Faisal,"Comedies, International Movies",0,India,2018,2018-11-01 00:00:00
tt0254284,s1796,2016,Movie,1,A delusional ex-con rejoins his unhinged former partners for one last job: kidnap the baby of a mobster's enemy for ransom.,93 min,93,TV-MA,"Nicolas Cage, Willem Dafoe, Christopher Matthew Cook, Omar J. Dorsey, Louisa Krause, Melissa Bolona, Reynaldo Gallegos",0,December,Dog Eat Dog,Dog Eat Dog,203,5.0,Paul Schrader,"Dramas, Thrillers",0,United States,2016,2016-12-31 00:00:00
tt8526872,s1799,2019,Movie,1,"In 1970s LA, struggling comedian Rudy Ray Moore hits it big with his raunchy alter ego, Dolemite, then risks it all to take his act to the big screen.",118 min,118,R,"Eddie Murphy, Wesley Snipes, Keegan-Michael Key, Mike Epps, Craig Robinson, Tituss Burgess, Da'Vine Joy Randolph, Kodi Smit-McPhee",0,October,Dolemite Is My Name,Dolemite Is My Name,49045,7.3,Craig Brewer,"Comedies, Dramas",0,United States,2019,2019-10-25 00:00:00
tt0421054,s1807,2019,Movie,1,"A Copenhagen police officer hunts for the man who attacked his partner, only to stumble into a high-stakes game of espionage.",89 min,89,R,"Nikolaj Coster-Waldau, Carice van Houten, Eriq Ebouaney, Guy Pearce, Mohammed Azaay, Søren Malling, Paprika Steen, Helena Kaittani",0,September,Domino,Domino,64123,5.9,Brian De Palma,"International Movies, Thrillers",0,"Denmark, France, Belgium, Italy, Netherlands, United States, United Kingdom",2019,2019-09-28 00:00:00
tt0461936,s1808,2006,Movie,1,"A ruthless crime boss and drug lord is nabbed and held captive by the authorities, who send his naïve look-alike to infiltrate the man's gang.",169 min,169,TV-14,"Shah Rukh Khan, Priyanka Chopra, Arjun Rampal, Isha Koppikar, Kareena Kapoor, Boman Irani, Om Puri, Pavan Malhotra",0,December,Don,Don,33662,7.2,Farhan Akhtar,"Action & Adventure, International Movies",0,India,2019,2019-12-15 00:00:00
